Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2022-02-03;2,57;2,58;2,525;2,59;2,48;2,58;2,55;411067;1048289,73;134;
2022-02-02;2,495;2,525;2,54;2,55;2,49;2,52;2,524;104508;263726,03;72;
2022-02-01;2,505;2,54;2,41;2,535;2,37;2,535;2,463;312130;768852,95;129;
2022-01-31;2,40;2,41;2,445;2,445;2,355;2,41;2,409;137401;331044,64;73;
2022-01-28;2,41;2,43;2,44;2,44;2,40;2,41;2,403;279159;670776,24;57;
2022-01-27;2,42;2,44;2,46;2,46;2,41;2,44;2,43;81166;197200,54;56;
2022-01-26;2,43;2,45;2,365;2,48;2,365;2,465;2,441;233757;570589,53;104;
2022-01-25;2,40;2,405;2,355;2,415;2,355;2,405;2,395;365850;876219,69;116;
2022-01-24;2,355;2,395;2,40;2,43;2,355;2,355;2,382;614866;1464291,13;140;
2022-01-21;2,39;2,40;2,385;2,425;2,38;2,40;2,385;294384;702151,19;90;
2022-01-20;2,40;2,41;2,42;2,42;2,37;2,405;2,402;238264;572306,99;87;
2022-01-19;2,41;2,42;2,38;2,47;2,38;2,42;2,427;299272;726229,33;179;
2022-01-18;2,36;2,37;2,455;2,455;2,36;2,36;2,385;1612873;3846759,5;211;
2022-01-17;2,43;2,45;2,47;2,47;2,425;2,43;2,446;220335;538930;126;
2022-01-14;2,45;2,46;2,405;2,52;2,33;2,475;2,437;1083109;2639283,92;237;
2022-01-13;2,40;2,44;2,41;2,485;2,40;2,405;2,434;181245;441054,9;97;
2022-01-12;2,41;2,43;2,425;2,49;2,365;2,41;2,415;495813;1197238,81;168;
2022-01-11;2,38;2,43;2,30;2,45;2,255;2,425;2,356;642032;1512536,07;224;
2022-01-10;2,33;2,355;2,30;2,425;2,21;2,30;2,29;464897;1064697,41;206;
2022-01-07;2,245;2,28;2,29;2,29;2,23;2,23;2,258;230091;519524,32;148;
2022-01-05;2,295;2,315;2,455;2,49;2,27;2,29;2,326;519201;1207741,4;241;
2022-01-04;2,465;2,47;2,555;2,59;2,455;2,455;2,503;248434;621865,01;191;
2022-01-03;2,55;2,57;2,605;2,67;2,525;2,55;2,575;562640;1448805,59;274;
2021-12-30;2,585;2,605;2,48;2,68;2,365;2,57;2,539;1238145;3143064,93;422;
2021-12-29;2,42;2,445;2,37;2,47;2,37;2,45;2,413;699055;1686713,53;197;
2021-12-28;2,36;2,37;2,315;2,40;2,315;2,37;2,357;291226;686451,02;161;
2021-12-27;2,315;2,325;2,315;2,35;2,29;2,315;2,306;420472;969758,7;140;
2021-12-23;2,29;2,31;2,32;2,33;2,29;2,31;2,292;1087030;2491240,19;120;
2021-12-22;2,31;2,325;2,28;2,33;2,25;2,32;2,258;265082;598555,25;63;
2021-12-21;2,26;2,29;2,24;2,30;2,15;2,28;2,246;1486091;3337603,37;157;
2021-12-20;2,225;2,23;2,095;2,235;2,065;2,235;2,129;668812;1423926,48;170;
2021-12-17;2,15;2,19;2,255;2,26;2,10;2,13;2,163;403916;873605,84;116;
2021-12-16;2,205;2,22;2,335;2,335;2,20;2,205;2,27;107345;243677,01;89;
2021-12-15;2,26;2,275;2,26;2,33;2,215;2,25;2,288;170322;389644,31;84;
2021-12-14;2,285;2,29;2,28;2,315;2,27;2,27;2,29;201643;461659,13;60;
2021-12-13;2,28;2,295;2,305;2,365;2,28;2,28;2,326;144746;336642,3;84;
2021-12-10;2,31;2,335;2,295;2,345;2,275;2,30;2,312;150873;348795,18;70;
2021-12-09;2,295;2,31;2,345;2,38;2,285;2,295;2,309;208764;481983,13;83;
2021-12-08;2,315;2,345;2,305;2,385;2,295;2,345;2,322;89767;208459,49;67;
2021-12-07;2,31;2,32;2,30;2,365;2,275;2,305;2,305;191786;441967,68;82;
2021-12-06;2,31;2,325;2,335;2,37;2,21;2,305;2,291;329061;753784,03;151;
2021-12-03;2,315;2,335;2,37;2,38;2,30;2,335;2,333;307374;716955,44;116;
2021-12-02;2,36;2,385;2,29;2,45;2,20;2,37;2,332;235942;550157,39;151;
2021-12-01;2,295;2,315;2,30;2,325;2,255;2,29;2,291;716573;1641864,4;249;
2021-11-30;2,28;2,295;2,105;2,35;2,06;2,235;2,188;570355;1247850,56;332;
2021-11-29;2,14;2,165;2,285;2,285;2,09;2,105;2,136;586107;1252095,42;298;
2021-11-26;2,19;2,295;2,325;2,325;2,105;2,29;2,227;654366;1457026,99;279;
2021-11-25;2,21;2,25;2,25;2,475;2,16;2,30;2,278;1342056;3056784,63;441;
2021-11-24;2,19;2,225;2,33;2,33;2,16;2,18;2,228;394996;879980,78;191;
2021-11-23;2,235;2,26;2,20;2,32;2,155;2,28;2,233;1039366;2321230,69;330;
2021-11-22;2,24;2,26;2,20;2,36;2,18;2,20;2,259;1528697;3453128,42;434;
2021-11-19;2,20;2,23;2,205;2,305;2,10;2,24;2,175;646437;1406139,12;330;
2021-11-18;2,17;2,21;2,34;2,49;2,15;2,205;2,274;1250513;2843732,23;623;
2021-11-17;2,275;2,285;2,29;2,97;2,17;2,29;2,501;6117437;15300666,95;2900;
2021-11-16;2,04;2,085;2,025;2,15;2,00;2,085;2,063;463036;955418,42;129;
2021-11-15;2,01;2,025;2,025;2,045;1,98;2,025;2,01;524964;1055146,01;231;
2021-11-12;2,015;2,04;1,984;2,045;1,984;2,025;2,024;330671;669186,17;214;
2021-11-11;1,932;1,966;2,19;2,19;1,924;1,98;2,036;825693;1681375,21;276;
2021-11-10;2,17;2,185;2,20;2,25;2,155;2,185;2,178;176577;384656,79;109;
2021-11-09;2,22;2,245;2,215;2,325;2,17;2,195;2,209;233845;516607,84;185;
2021-11-08;2,23;2,33;2,28;2,40;2,20;2,325;2,264;220733;499625,87;177;
2021-11-05;2,265;2,30;2,205;2,30;2,20;2,30;2,253;86370;194561,03;80;
2021-11-04;2,18;2,20;2,34;2,34;2,16;2,20;2,228;176204;392563,05;121;
2021-11-03;2,23;2,245;2,24;2,30;2,20;2,25;2,269;259452;588738,8;99;
2021-11-02;2,22;2,235;2,265;2,345;2,15;2,245;2,21;345166;762663,68;168;
2021-11-01;2,255;2,315;2,305;2,47;2,23;2,26;2,296;302870;695295,83;179;
2021-10-29;2,285;2,34;2,395;2,40;2,25;2,325;2,296;227641;522570,44;152;
2021-10-28;2,33;2,34;2,525;2,525;2,30;2,34;2,37;148187;351154,9;107;
2021-10-27;2,38;2,465;2,615;2,615;2,25;2,46;2,368;703817;1666633,82;300;
2021-10-26;2,585;2,615;2,80;2,80;2,55;2,615;2,658;293223;779304,26;197;
2021-10-25;2,80;2,805;2,85;2,995;2,70;2,80;2,828;225834;638609,09;185;
2021-10-22;2,83;2,85;2,80;3,00;2,725;2,83;2,865;311476;892412,28;256;
2021-10-21;2,70;2,745;2,75;2,91;2,64;2,70;2,698;79395;214186,06;87;
2021-10-20;2,685;2,745;2,745;2,755;2,64;2,745;2,685;319725;858485,7;152;
2021-10-19;2,61;2,665;2,59;2,75;2,54;2,70;2,636;238523;628836,84;113;
2021-10-18;2,55;2,595;2,58;2,74;2,52;2,55;2,567;35793;91885,4;69;
2021-10-15;2,58;2,615;2,695;2,695;2,535;2,575;2,582;128261;331223,82;105;
2021-10-14;2,61;2,645;2,67;2,74;2,525;2,645;2,618;320195;838253,18;130;
2021-10-13;2,605;2,67;2,71;2,71;2,51;2,675;2,628;212229;557639,96;107;
2021-10-12;2,68;2,725;2,61;2,745;2,51;2,715;2,592;192543;498991,22;126;
2021-10-11;2,61;2,62;2,58;2,70;2,525;2,61;2,599;113551;295105,27;109;
2021-10-08;2,575;2,59;2,51;2,65;2,51;2,575;2,579;230193;593707,02;221;
2021-10-07;2,55;2,57;2,90;2,90;2,50;2,50;2,642;1304306;3445920,32;824;
2021-10-06;3,395;3,435;3,59;3,59;3,30;3,40;3,398;50806;172612,6;114;
2021-10-05;3,35;3,45;3,30;3,585;3,26;3,36;3,322;161194;535558,41;104;
2021-10-04;3,375;3,435;3,515;3,52;3,30;3,325;3,433;153100;525592,45;139;
2021-10-01;3,51;3,52;3,52;3,60;3,495;3,495;3,54;195019;690356,84;187;
2021-09-30;3,555;3,585;3,61;3,745;3,505;3,525;3,629;244368;886800,47;226;
2021-09-29;3,60;3,61;3,68;3,73;3,52;3,61;3,608;158215;570862,57;159;
2021-09-28;3,67;3,69;3,825;3,825;3,66;3,67;3,699;59591;220453,46;90;
2021-09-27;3,775;3,85;3,885;3,885;3,77;3,845;3,804;111041;422449,5;156;
2021-09-24;3,795;3,885;3,745;3,90;3,70;3,89;3,785;101157;382898,18;141;
2021-09-23;3,645;3,70;3,605;3,71;3,60;3,71;3,657;70141;256523,52;106;
2021-09-22;3,675;3,70;3,765;3,885;3,585;3,585;3,685;238969;880665,58;156;
2021-09-21;3,685;3,765;3,80;3,965;3,65;3,67;3,769;217387;819507,67;169;
2021-09-20;3,79;3,82;4,00;4,095;3,75;3,82;3,856;210964;813402,13;205;
2021-09-17;3,98;4,08;4,28;4,28;3,94;3,985;4,062;451522;1834679,73;371;
2021-09-16;4,22;4,245;4,475;4,48;4,20;4,245;4,325;211880;916003,14;153;
2021-09-15;4,43;4,485;4,55;4,59;4,43;4,48;4,486;110346;495034,88;82;
2021-09-14;4,505;4,54;4,535;4,695;4,50;4,50;4,534;109251;495379,38;99;
2021-09-13;4,535;4,57;4,605;4,695;4,525;4,535;4,588;125270;574704,86;112;
2021-09-10;4,65;4,69;4,66;4,775;4,60;4,695;4,661;44051;205331,1;66;
2021-09-09;4,64;4,65;4,64;4,65;4,56;4,65;4,617;51052;235706,63;61;
2021-09-08;4,575;4,65;4,70;4,745;4,55;4,65;4,626;128275;593449,02;107;
2021-09-07;4,665;4,70;4,65;4,80;4,65;4,70;4,71;100357;472682,76;131;
2021-09-06;4,68;4,69;4,69;4,895;4,635;4,69;4,755;239134;1137163,83;223;
2021-09-03;4,625;4,65;4,68;4,735;4,50;4,625;4,611;357955;1650649,9;294;
2021-09-02;4,69;4,72;5,40;5,81;4,60;4,68;5,026;1865678;9381116,99;1084;
2021-09-01;5,40;5,43;5,59;5,60;5,40;5,40;5,444;199452;1085805,74;149;
2021-08-31;5,55;5,62;5,61;5,80;5,52;5,52;5,632;224629;1265179,91;169;
2021-08-30;5,63;5,68;5,70;5,81;5,60;5,60;5,687;136047;773701,79;128;
2021-08-27;5,70;5,80;5,89;5,89;5,64;5,64;5,735;181285;1039859,39;139;
2021-08-26;5,73;5,81;5,82;5,85;5,73;5,85;5,79;75921;439755,73;88;
2021-08-25;5,73;5,81;5,99;5,99;5,70;5,82;5,787;154746;895480,03;202;
2021-08-24;5,89;5,97;6,11;6,15;5,86;5,89;6,009;145359;873411,77;127;
2021-08-23;5,93;6,00;5,94;6,00;5,85;6,00;5,932;75717;449126,75;133;
2021-08-20;5,99;6,05;6,12;6,15;5,94;5,94;5,999;99883;599228,53;142;
2021-08-19;6,09;6,13;6,54;6,54;6,00;6,12;6,186;285472;1765967,28;305;
2021-08-18;6,40;6,48;6,66;7,20;6,30;6,41;6,78;2330350;15798565,11;1815;
2021-08-17;5,73;5,81;5,78;5,85;5,62;5,74;5,794;24364;141160,31;48;
2021-08-16;5,65;5,74;5,70;5,80;5,61;5,75;5,692;27378;155828,24;63;
2021-08-13;5,73;5,79;5,92;5,92;5,70;5,70;5,755;97215;559429,41;104;
2021-08-12;5,86;5,95;5,65;5,99;5,62;5,99;5,766;61229;353047,46;59;
2021-08-11;5,70;5,71;5,85;5,85;5,59;5,70;5,658;83792;474079,08;70;
2021-08-10;5,70;5,75;5,70;5,84;5,67;5,75;5,703;61290;349539,71;62;
2021-08-09;5,71;5,79;5,70;5,85;5,68;5,71;5,751;78218;449802,53;107;
2021-08-06;5,69;5,70;5,77;5,77;5,67;5,69;5,711;19139;109304,3;70;
2021-08-05;5,77;5,82;5,65;5,84;5,65;5,77;5,769;37998;219215,03;77;
2021-08-04;5,65;5,73;5,82;5,82;5,63;5,65;5,689;45014;256077,3;60;
2021-08-03;5,64;5,70;5,70;5,79;5,60;5,66;5,645;22749;128426,28;59;
2021-08-02;5,70;5,79;5,77;5,85;5,63;5,70;5,736;126422;725178,76;110;
2021-07-30;5,68;5,72;5,80;5,98;5,63;5,78;5,726;154933;887066,22;154;
2021-07-29;5,84;5,92;5,86;5,99;5,77;5,92;5,881;39192;230480,02;77;
2021-07-28;5,78;5,85;5,91;5,99;5,76;5,86;5,877;94629;556136,09;111;
2021-07-27;5,85;5,91;6,06;6,14;5,85;5,91;5,925;86435;512090,17;119;
2021-07-26;6,00;6,06;6,22;6,22;5,93;6,06;6,045;120946;731077,86;152;
2021-07-23;6,18;6,23;6,25;6,27;6,03;6,23;6,158;69146;425774,73;124;
2021-07-22;6,15;6,19;6,26;6,34;6,07;6,25;6,178;98259;607001,4;91;
2021-07-21;6,20;6,26;6,15;6,45;6,11;6,26;6,299;179156;1128526,32;150;
2021-07-20;6,14;6,15;5,95;6,15;5,95;6,14;6,067;99043;600884,35;123;
2021-07-19;5,91;6,00;5,79;6,05;5,70;5,91;5,916;149586;884935,9;140;
2021-07-16;5,75;5,79;5,80;5,86;5,70;5,79;5,76;97433;561247,59;70;
2021-07-15;5,79;5,80;5,85;5,95;5,73;5,80;5,838;63850;372769,94;97;
2021-07-14;5,84;5,85;5,85;5,90;5,70;5,85;5,806;103999;603766,17;140;
